fighter,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
Luiz Dutra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034071550255536627,0.0033222591362126242,0.003273322422258592,0.0033557046979865775,0.0033444816053511705,0.0006663272127451555,0.0009319048014993834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0049761611568943185,0.0048644060004190155,0.0054290684288869654,0.007817707501508819,0.006922948209255263,0.010126718905969912,0.01003710303540908,0.010231730680166652,0.05053966127810784,0.03149936870680801,0.02862285316887995,0.04602878896389261,0.04865182290707467,0.05474046514083663,0.06777135777846617,0.06276064794864195,0.037196101641837995,0.06231165785005578,0.09118497199781182,0.09085352263770541,0.006214419811881704,0.007853243099917457,0.007805876998662288,0.004829055004180819,0.0129372847230177,0.013458833968601747,0.008261529128785167,0.005457877721684544,0.004728406227505774,0.004569002042221222,0.003376844094646519,0.0021383666700552635,0.002884839569545572,0.0020359775017537943,0.0023453417030835887,0.0047749308213663084,0.0046741516691433255,0.006695563676563122,0.0035241877482097626,0.0035056560805960544,0.0033305968710801723,0.0016092039498948221,0.0020945902388073254,0.0016101932776543836,0.0033324777035335902,0.0004150743143457743,0.0005507487829953791,0.0005089015471960592,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Eddiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038240917782026767,0.0046540000836256985,0.003062362893259289,0.0031840391731631505,0.0029344540993091707,0.001516698864751439,0.0022629699717850674,0.0026829071558768245,0.0016500745632160485,0.0014489846757244074,0.02578955531462673,0.024489954295371312,0.039878298818174646,0.04892131211726809,0.017336860306411375,0.016168982820580168,0.02208109956864229,0.020162104312282755,0.015290503683279114,0.013041717576203692,0.015287044694151335,0.0005018046728986529,0.011302578129742596,0.01618219639672298,0.005563870713295242,0.004874635398620907,0.01431949399911324,0.0016378712887289834,0.0005125622705567459,0.000643750894968233,0.000504868310756292,0.00041765081026957733,0.00043726576594033237,0.0007033089389757098,0.0007499684410505525,0.0022083357820072195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhang Lipeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003610108303249097,0.003472222222222222,0.0034662045060658577,0.003508771929824561,0.0034904013961605585,0.010428638317796791,0.010374542653572117,0.005306801427201641,0.004035586960815272,0.011156984957801945,0.00729360029166944,0.008500737998403753,0.009530739952480763,0.012433759959719275,0.013760471557050022,0.013430235292017945,0.012074656866346452,0.011408755761220702,0.008194097583177426,0.014709641611587517,0.0165748861499169,0.010958555357944112,0.007627962152949136,0.012268284192340977,0.0036649631749122893,0.0034432409401599475,0.0071684124872453915,0.0064515791730058395,0.007042209633493497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Munoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.15080733052265488,0.22623760882843946,0.2264546123650796,0.2238691598256815,0.16631032732096898,0.1763675604715836,0.19467346276348144,0.1996919010361305,0.1917600907929967,0.219840551301577,0.32345319689811186,0.29819683119319706,0.33970334218742,0.35214166437609085,0.40887107026920083,0.20647753779850056,0.19344322311904066,0.1783186570604841,0.09903304942378222,0.06617119338323393,0.0725725101176928,0.0755377025555576,0.07151048445877965,0.19451063001720353,0.2946921770011418,0.26835538141447607,0.25168330716689036,0.17339351999543523,0.10566677167763887,0.06796002324330995,0.025244185015857342,0.031846929862023275,0.02492649646531418,0.02288109361818094,0.17480740890068264,0.1503414834484011,0.166791282730198,0.05120183493010218,0.058298682838914165,0.03393156426102981,0.02154933684264081,0.02834074108802196,0.011555740520319548,0.011865743524885734,0.011232365262402249,0.020379742333067132,0.012359544116010722,0.011868794580087393,0.015402904321292692,0.016604755854320193,0.10630152659518717,0.08305459779491917,0.08043313138981979,0.09081792065450389,0.07830883759614139,0.12479168808050951,0.07586253314543938,0.06874137034305498,0.024719924964172257,0.012574563377342795,0.009265657293597311,0.01054338439760925,0.008477025428108824,0.005273688462570157,0.0011447324446270631,0.0019809574321713007,0.005981489472459489,0.006224626060568725,0.013847281627494538,0.008611165367113848,0.008265893907971056,0.005057468698503282,0.005261501136804278,0.005730535381717713,0.006527790050946717,0.005313155884359515,0.004910506766333159,0.00546042374003524,0.0022591430704953243,0.002169834403315077,0.004022227848552799,0.003337237167699206,0.0016481194489102607,0.001675474530160418,7.271219584643184e-05,0.0018213972241392699,0.0018998543616551176,0.0032310177705977385,0.003527336860670194,0.0032414910858995136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillipe Nover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007272727272727273,0.007380073800738007,0.007246376811594203,0.0072992700729927005,0.01029899977420162,0.012040851198867343,0.008820073646160598,0.017963934514104756,0.010425453915050007,0.008014259492520343,0.006076219211360002,0.00573274230357002,0.0056736811394959424,0.005837169871701069,0.007107799643564075,0.013166065166368472,0.0029963785795612216,0.007743516439427389,0.0023599608840098206,0.0002466251298026998,0.00015379544133537753,0.00020398057678536294,0.0004148576762932119,0.0004396806748092922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0033708463590001025,0.002583953088364832,0.0026973971603907352,0.002231878969358104,0.0021939559764554326,0.002568294272435177,0.006419382085396364,0.006247993192016132,0.0018195695671355235,0.013985494690462634,0.01860297627808357,0.018860411037154377,0.01869888258326423,0.013984365219738256,0.12271523625830334,0.14231547534983047,0.11745565137376214,0.1244499981038428,0.13214777646534265,0.11021686571069096,0.0063054612367052995,0.008902860852315288,0.015168353281211562,0.008629817461053537,0.008195969461078624,0.01042341185970678,0.01083708334121866,0.013639685926973016,0.02237951361270928,0.062118098236970495,0.04812405554429354,0.07768227242420934,0.04732922219164042,0.053803414744764806,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Roldan Sangcha'an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011375621748673118,0.0007459211525264353,0.00030928417395107306,0.00032997287086170967,0.00015803611499482162,9.349606141360513e-05,0.00014843688510500743,0.00024247085733223117,0.0017294459698039564,0.0017595364815732105,0.0018435510223651452,0.00020766972706264444,0.0004999563039439979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolan Ticman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.01691948997331256,0.0165007379727033,0.016259290064661532,0.01666572669336191,0.016610365091903216,0.016582821983126838,0.0215810386416132,0.02041703250502882,0.02243318615275015,0.023360505739200614,0.02340189864636722,0.027222422739141362,0.016800883985321806,0.016438867380309693,0.01679752593427704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatsu Hioki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.012098986046971148,0.023193792238814827,0.015144762207454062,0.011171338369370471,0.011909065172484806,0.0024563583084637164,0.0027984785963845976,0.000902574043772402,0.0009272837570245837,0.0015098170005271023,0.001451320895147369,0.00816042468612588,0.010017919328394482,0.018212671411110944,0.012518138173611927,0.08180222358611329,0.060594049427283865,0.02212833703874965,0.025744170062817155,0.033786109573303136,0.014964634308757553,0.008073242114890104,0.0070465664962024175,0.006841632468790388,0.09560872322248373,0.07741135913874164,0.0857636806683168,0.09090548575972864,0.1552941694239015,0.17478514607383042,0.14982949680690566,0.1210582789679563,0.09791633603590276,0.03312357233807358,0.052264163512554564,0.021460456855889598,0.01502459571232159,0.02027437795428555,0.03620857135869336,0.025720618493967624,0.0288777150325212,0.00721718209824045,0.006907547814991711,0.004344789367730158,0.004225342579678959,0.0050679194477538545,0.015990702255053422,0.018265167643969155,0.0229343640641697,0.01663621634297207,0.036776265054546196,0.04202632850187242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dylan Andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00411522633744856,0.004149377593360996,0.004073319755600814,0.016451927519121196,0.016055718475073314,0.019911308560896894,0.017013937128961272,0.014227330038270545,0.011486785767016094,0.011442971949334448,0.011145390366602741,0.011124725689324556,0.010804212010627949,0.010392512077294686,0.015509715305489082,0.01741397843984227,0.017709411039389816,0.022266349740987016,0.016473945584908882,0.015446533231738216,0.018743517253790216,0.010055484371073552,0.009028741633384501,0.025101771747223087,0.02196316699000044,0.02229583635373155,0.027605601890998723,0.007137910328239974,0.009971388614962455,0.008563948917236072,0.007241418889746166,0.006792243984476047,0.008777894309442183,0.008119061303716887,0.01813214787016459,0.010144983148587555,0.009285034144475688,0.004569625782086992,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alptekin Ozkilic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.004008016032064128,0.003968253968253968,0.0038387715930902114,0.00011134898370982823,0.00010866672038953967,6.137839665730936e-05,0.00458879984175409,0.004380018088973315,0.0046010278972235495,0.0049408542911267865,0.000877510020512518,0.0005504837713859058,0.0006104944917745983,0.0006067207895588017,0.00042208726306021724,0.00704412585976513,0.006967137983150449,0.006691857993398614,0.006623916718091812,0.007098929057081444,0.0068808566043906585,0.007072303734243084,0.004612306585208889,0.0010476433134719197,0.000810789758779935,0.0008928095682541498,0.0009265474201211489,0.0012506710979635846,0.010282509916184098,0.0062812141364599495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vik Grujic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010380434782608696,0.01659183141542751,0.016486782521376926,0.011483154281575895,0.010523407374455541,0.005951516603468753,0.008132578931457714,0.009922053880826271,0.009060688218471563,0.006183429716977855,0.00494462416479534,0.004944413750680346,0.004229514232044043,0.0052999722314103544,0.005799607796590952,0.005675801799773382,0.005802985845246523,0.005960295169639169,0.003813112122337057,0.004327386140670763,0.004044373682175815,0.0006040896452306737,0.000499921552956357,0.00014255579894580865,0.00018883965537948088,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quinton Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010101010101010102,0.009259259259259259,0.009345794392523366,0.017977253271370917,0.01742894353788401,0.01750521678645954,0.01742894353788401,0.017130383306200977,0.01204276410866369,0.00834005116779098,0.006373910414314456,0.012851969930329277,0.015563115743778184,0.043484440189577915,0.026894317284328555,0.01534060058658115,0.014818220914280023,0.025064917402615152,0.03696366786335283,0.0422778295786678,0.039391092113577025,0.050403563435522616,0.020435194975297014,0.018480867064808656,0.03605975002657146,0.014565708307103608,0.014956144959530796,0.010523070782647475,0.009250683326253959,0.017571904098720715,0.01662857673727239,0.041031706840218854,0.02954566900492884,0.0389578117611862,0.06100913219096477,0.06805850127588096,0.0988188723559527,0.018472779230767646,0.015889505514258752,0.023895705615450916,0.026304381830301128,0.00894706250042244,0.010234297305522421,0.003931208923907536,0.008341891069526815,0.0,0.0,0.0,0.004697905223860272,0.0030324277191370224,0.00304832190773971,0.013780039494979617,0.006829028343227899,0.008914290000573052,0.00806053263599618,0.0031748569238839925,0.003437977010634122,0.008728348501199723,0.02801345259310072,0.00931384570255715,0.0019477092159615997,0.0017345925020840227,0.0034734037020698193,0.0026790183638169688,0.06240011738743742,0.0427319659705565,0.0073525643619101605,0.007292960936692073,0.022731329599840207,0.037510744006196285,0.039496011637820905,0.05007447812901391,0.10408090673807759,0.10349291565018738,0.09386984469214003,0.05267553644044734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jessica Rakoczy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010362507221259388,0.010221285563751317,0.018048446329063324,0.03975298067357135,0.15528167071078028,0.07914590707793946,0.0859922234147367,0.08157554304775429,0.11515625658763641,0.11172226236375976,0.1153751781078344,0.13106293337097563,0.14421650547336343,0.12203110726849599,0.1112880100671776,0.10086181473105814,0.02016146295942088,0.01569019494892287,0.01669949469793441,0.029394358157284684,0.009571555554023892,0.004906680572881932,0.0018162401722893059,0.014325281331904218,0.004472648252460622,0.005170603518686194,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawel Pawlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003418803418803419,0.003418803418803419,0.0034071550255536627,0.006633462501589266,0.008867448483772165,0.009372869382749054,0.009345448815034185,0.008696343457176733,0.003950532975344847,0.007072491842831081,0.011524312536031133,0.013825370256714157,0.01313588229114612,0.01179447944410585,0.007902984089484208,0.012297830138723079,0.012013188990258498,0.010070960902509956,0.010359259978883695,0.012131851528116284,0.0064515791730058395,0.007042209633493497,0.006472457850091561,0.0064829479463625805,0.006568108904881644,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartosz Fabinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.006633462501589266,0.0012862884943727088,0.001030945279180852,0.0008423232304701416,0.0015253044966831288,0.0034808049985115717,0.00291401234639966,0.002835519571539156,0.0023216922613401567,0.00203604462156654,0.0038172864478392505,0.006348156449760834,0.011787812405783766,0.0037529962034981946,0.0025574101749142267,0.002728960399810892,0.0028327260900366334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.029601823828309066,0.011547668461025853,0.014535658028386996,0.012844818858573574,0.011894905070272592,0.011922932929393162,0.015355701164714401,0.013144110185399412,0.024783463395490854,0.017473611724145487,0.03951077585521097,0.004321252367240996,0.004905880415558545,0.0060188352452068584,0.003430531732418525,0.0032022025698248266,0.0025037123517742794,0.002902458442442904,0.0012096758183947744,0.0010912506628925516,0.0,0.0068492746959971235,0.006666629443721699,0.006622480069199958,,0.0,0.0,0.0
Seth Baczynski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017240512691631064,0.022660663119115843,0.27147669312734063,0.31095308180267534,0.1438531975612632,0.14510581505852402,0.04878701603713553,0.05788988483901279,0.05664499331578156,0.002912735717891112,0.007804818418719892,0.007989151563501787,0.015122861964911142,0.01606311484507413,0.013434081342272652,0.03274003098925519,0.03215144560999196,0.031450384679536134,0.028541996528249767,0.034471342239469335,0.031105764206623046,0.02407262509363431,0.031789280466781616,0.034955976361841494,0.04225199172614125,0.05366793949439914,0.040413342582845894,0.036472823417247315,0.04467904014213321,0.05649670652165712,0.041570040620328055,0.04307384995253019,0.02967756017991285,0.04622613099635542,0.047601278281415235,0.04355140293120168,0.027610794512507128,0.03245221465627841,0.036453065682097364,0.017542400262117227,0.02161551737654702,0.012815800259920728,0.030877049185825338,0.018777053998882614,0.027171550417767216,0.016545980254168705,0.019718438631706137,0.02507885865600732,0.028369447229624787,0.01191196014584772,0.006895871279381128,0.014208243962087417,0.011726107353933967,0.0147808697716387,0.016193831679508143,0.004048298840657502,0.008559951388348478,0.011793380030702766,0.005551827910876035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Izabela Badurek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
